file,line,kind,match,recommended_replacement,notes
app\src\main\java\com\mtlc\studyplan\feature\reader\ReaderScreen.kt,10,material2_import,import androidx.compose.material.icons.automirrored.filled.ArrowBack,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\reader\ReaderScreen.kt,11,material2_import,import androidx.compose.material.icons.filled.MoreVert,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\reader\ReaderScreen.kt,71,hardcoded_color,val sepiaBg = Color(0xFFF5E9D4),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\feature\reader\ReaderScreen.kt,107,old_theme_accessor,"Text(""WPM: $wpm"", style = MaterialTheme.typography.labelLarge)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\reader\ReaderScreen.kt,110,old_theme_accessor,"Text(""Time: %02d:%02d"".format(mm, ss), style = MaterialTheme.typography.labelLarge)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\reader\ReaderScreen.kt,185,old_theme_accessor,"Text(""Reading Settings"", style = MaterialTheme.typography.titleMedium, fontWeight = FontWeight.SemiBold)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\reader\ReaderScreen.kt,199,hardcoded_spacing,Row(horizontalArrangement = Arrangement.spacedBy(8.dp)) {,"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,32,old_theme_accessor,"Text(""Summary"", style = MaterialTheme.typography.titleMedium)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,37,old_theme_accessor,"Text(""Per-section"", style = MaterialTheme.typography.titleMedium)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,45,old_theme_accessor,"Text(""Wrong Questions"", style = MaterialTheme.typography.titleMedium)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,68,hardcoded_color,val primary = Color(0xFF1E88E5) // blue,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,69,hardcoded_color,val alt = Color(0xFFF57C00) // orange (color-blind safe pairing),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,73,hardcoded_spacing,.height(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,16,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,17,material2_import,import androidx.compose.material.icons.automirrored.filled.Article,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,18,material2_import,import androidx.compose.material.icons.automirrored.filled.MenuBook,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,19,material2_import,import androidx.compose.material.icons.automirrored.filled.TrendingUp,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,20,material2_import,import androidx.compose.material.icons.filled.*,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,378,hardcoded_spacing,horizontalArrangement = Arrangement.spacedBy(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,396,hardcoded_spacing,shape = RoundedCornerShape(20.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,399,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 12.dp, vertical = 6.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,430,hardcoded_spacing,horizontalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,447,hardcoded_spacing,"shape = RoundedCornerShape(8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,452,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 16.dp, vertical = 8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,484,hardcoded_spacing,modifier = Modifier.size(20.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,486,hardcoded_spacing,Spacer(modifier = Modifier.width(8.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,499,hardcoded_spacing,Spacer(modifier = Modifier.height(12.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,515,hardcoded_spacing,modifier = Modifier.size(20.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,518,hardcoded_spacing,Spacer(modifier = Modifier.width(12.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,544,hardcoded_spacing,.height(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,561,hardcoded_spacing,".padding(horizontal = 16.dp, vertical = 8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,562,hardcoded_spacing,"horizontalArrangement = Arrangement.spacedBy(8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,579,hardcoded_spacing,horizontalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,623,hardcoded_spacing,"shape = RoundedCornerShape(12.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,629,hardcoded_spacing,shape = RoundedCornerShape(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,633,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 12.dp, vertical = 8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,671,hardcoded_spacing,shape = RoundedCornerShape(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,677,hardcoded_spacing,"shape = RoundedCornerShape(12.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,698,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 8.dp, vertical = 4.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,714,hardcoded_color,"tint = Color(0xFF6B7280),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,715,hardcoded_spacing,modifier = Modifier.size(14.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,796,hardcoded_spacing,"shape = RoundedCornerShape(8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,866,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,958,hardcoded_spacing,Spacer(modifier = Modifier.height(12.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,974,hardcoded_spacing,"shape = RoundedCornerShape(12.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,987,hardcoded_spacing,modifier = Modifier.size(20.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,989,hardcoded_spacing,Spacer(modifier = Modifier.width(12.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1035,hardcoded_spacing,Spacer(modifier = Modifier.height(12.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1051,hardcoded_spacing,"shape = RoundedCornerShape(12.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1070,hardcoded_spacing,shape = RoundedCornerShape(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1074,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 8.dp, vertical = 4.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1105,hardcoded_spacing,modifier = Modifier.size(20.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1107,hardcoded_spacing,Spacer(modifier = Modifier.width(8.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1181,hardcoded_color,color = Color(0xFF6B7280),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1184,hardcoded_spacing,Spacer(modifier = Modifier.height(8.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1191,hardcoded_spacing,.height(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1203,hardcoded_color,"color = Color(0xFF6B7280),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1213,hardcoded_spacing,horizontalArrangement = Arrangement.spacedBy(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1257,hardcoded_spacing,Spacer(modifier = Modifier.height(8.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\today\FocusModeScreen.kt,17,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\FocusModeScreen.kt,18,material2_import,import androidx.compose.material.icons.automirrored.filled.ArrowBack,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\FocusModeScreen.kt,19,material2_import,import androidx.compose.material.icons.filled.CheckCircle,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\FocusModeScreen.kt,92,old_theme_accessor,"Text(""Session $sessionId"", style = MaterialTheme.typography.titleLarge)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\today\FocusModeScreen.kt,145,hardcoded_spacing,"dismissButton = { Text(""Cancel"", modifier = Modifier.padding(12.dp)) },","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\today\LessonScreen.kt,8,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\LessonScreen.kt,9,material2_import,import androidx.compose.material.icons.automirrored.filled.ArrowBack,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\LessonScreen.kt,59,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\today\LessonScreen.kt,61,old_theme_accessor,"Text(""Interactive content placeholder."", style = MaterialTheme.typography.bodyLarge)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\today\LessonScreen.kt,62,old_theme_accessor,"Text(""Press Complete in Today to mark progress."", style = MaterialTheme.typography.bodyMedium)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,7,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,8,material2_import,import androidx.compose.material.icons.filled.MoreVert,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,9,material2_import,import androidx.compose.material.icons.filled.CenterFocusWeak,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,22,material2_import,import androidx.compose.material.pullrefresh.PullRefreshIndicator,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,23,material2_import,import androidx.compose.material.pullrefresh.pullRefresh,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,24,material2_import,import androidx.compose.material.pullrefresh.rememberPullRefreshState,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,28,material2_import,import androidx.compose.material.icons.automirrored.outlined.EventNote,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,208,old_theme_accessor,style = MaterialTheme.typography.bodyMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,276,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,283,old_theme_accessor,"Text(""~${s.estMinutes} min  •  difficulty ${s.difficulty}"", style = MaterialTheme.typography.bodyMedium)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,286,hardcoded_spacing,"Row(horizontalArrangement = Arrangement.spacedBy(12.dp), verticalAlignment = Alignment.CenterVertically) {","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\feature\welcome\WelcomeScreen.kt,15,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\welcome\WelcomeScreen.kt,16,material2_import,import androidx.compose.material.icons.outlined.School,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\feature\welcome\WelcomeScreen.kt,72,old_theme_accessor,"Text(""Road to YDS"", style = MaterialTheme.typography.headlineSmall)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\welcome\WelcomeScreen.kt,75,old_theme_accessor,"style = MaterialTheme.typography.bodyLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\welcome\WelcomeScreen.kt,78,old_theme_accessor,"Text(""• Today: your daily sessions"", style = MaterialTheme.typography.bodyMedium)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\welcome\WelcomeScreen.kt,79,old_theme_accessor,"Text(""• Practice: sets and drills"", style = MaterialTheme.typography.bodyMedium)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\welcome\WelcomeScreen.kt,80,old_theme_accessor,"Text(""• Progress: stats and insights"", style = MaterialTheme.typography.bodyMedium)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\features\onboarding\OnboardingScreens.kt,82,hardcoded_spacing,.size(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\features\onboarding\OnboardingScreens.kt,122,old_theme_accessor,"style = MaterialTheme.typography.bodySmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\features\onboarding\OnboardingScreens.kt,248,old_theme_accessor,"Text(stringResource(R.string.exam_date_title), style = MaterialTheme.typography.titleMedium, fontWeight = FontWeight.SemiBold)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\features\onboarding\OnboardingScreens.kt,263,hardcoded_spacing,Row(horizontalArrangement = Arrangement.spacedBy(8.dp)) {,"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\features\onboarding\OnboardingScreens.kt,279,old_theme_accessor,"Text(stringResource(R.string.availability_title), style = MaterialTheme.typography.titleMedium, fontWeight = FontWeight.SemiBold)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\features\onboarding\OnboardingScreens.kt,280,hardcoded_spacing,Column(verticalArrangement = Arrangement.spacedBy(8.dp)) {,"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\features\onboarding\OnboardingScreens.kt,284,old_theme_accessor,"Text(""$label: ${value}min"", style = MaterialTheme.typography.labelLarge)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\features\onboarding\OnboardingScreens.kt,293,old_theme_accessor,"Text(stringResource(R.string.skills_title), style = MaterialTheme.typography.titleMedium, fontWeight = FontWeight.SemiBold)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\features\onboarding\OnboardingScreens.kt,298,old_theme_accessor,"Text(stringResource(R.string.weekly_plan_preview, 5), style = MaterialTheme.typography.bodyMedium)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\features\onboarding\OnboardingScreens.kt,303,old_theme_accessor,"Text(""$label: ${""%.1f"".format(value)}x"", style = MaterialTheme.typography.labelLarge)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feedback\SuccessFeedbackManager.kt,135,hardcoded_color,"setBackgroundColor(Color.parseColor(""#80000000"")) // Semi-transparent black",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\feedback\SuccessFeedbackManager.kt,163,hardcoded_color,"setColorFilter(ContextCompat.getColor(context, android.R.color.holo_green_light))",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\feedback\SuccessFeedbackManager.kt,255,hardcoded_color,"setColorFilter(Color.parseColor(""#FFD700"")) // Gold",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\fragments\OfflineCapableFragment.kt,369,hardcoded_color,"setBackgroundColor(android.graphics.Color.parseColor(""#FF9800""))",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\fragments\OfflineCapableFragment.kt,370,hardcoded_color,setTextColor(android.graphics.Color.WHITE),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\fragments\OfflineCapableFragment.kt,378,hardcoded_color,"setBackgroundColor(android.graphics.Color.parseColor(""#FF9800""))",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\fragments\OfflineCapableFragment.kt,384,hardcoded_color,"setBackgroundColor(android.graphics.Color.parseColor(""#FF5722""))",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\fragments\OfflineCapableFragment.kt,390,hardcoded_color,"setBackgroundColor(android.graphics.Color.parseColor(""#2196F3""))",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\gamification\AdvancedAchievementSystem.kt,65,hardcoded_color,"COMMON(""Common"", Color(0xFF9E9E9E), false, 1.0f),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\gamification\AdvancedAchievementSystem.kt,66,hardcoded_color,"UNCOMMON(""Uncommon"", Color(0xFF4CAF50), false, 1.5f),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\gamification\AdvancedAchievementSystem.kt,67,hardcoded_color,"RARE(""Rare"", Color(0xFF2196F3), true, 2.0f),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\gamification\AdvancedAchievementSystem.kt,68,hardcoded_color,"EPIC(""Epic"", Color(0xFF9C27B0), true, 3.0f),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\gamification\AdvancedAchievementSystem.kt,69,hardcoded_color,"LEGENDARY(""Legendary"", Color(0xFFFF9800), true, 5.0f),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\gamification\AdvancedAchievementSystem.kt,70,hardcoded_color,"MYTHIC(""Mythic"", Color(0xFFE91E63), true, 10.0f)",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,408,hardcoded_spacing,CelebrationIntensity.SUBTLE -> 8.dp,"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,415,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(28.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,420,old_theme_accessor,"style = MaterialTheme.typography.headlineLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,441,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,445,old_theme_accessor,"style = MaterialTheme.typography.headlineSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,453,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,461,hardcoded_spacing,"shape = RoundedCornerShape(12.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,467,old_theme_accessor,"style = MaterialTheme.typography.labelLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,484,hardcoded_spacing,"modifier = Modifier.padding(20.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,489,old_theme_accessor,"style = MaterialTheme.typography.headlineSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,497,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,516,old_theme_accessor,"style = MaterialTheme.typography.titleLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,625,old_theme_accessor,"style = MaterialTheme.typography.labelLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,651,hardcoded_spacing,"modifier = Modifier.padding(20.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,653,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\gamification\EnhancedProgressCelebrations.kt,662,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
